ppd_id,PlanName,fy,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,UAALAmortPeriod_GASB,BlendedDiscountRate,ActAssets_GASB,MktAssets_Smooth,MktAssets_net,ActLiabilities_GASB,ActFundedRatio_GASB,UAAL_GASB,payroll,RequiredContribution,PercentReqContPaid,InvestmentReturn_1yr
142,Orange County ERS,2004,0,0,28,,5245821,,5556995,7403972,1,2158151,1257085,194430,1,0
142,Orange County ERS,2005,0,0,29,,5786617,,6077768,8089627,1,2303010,1276764,227892,1,0
142,Orange County ERS,2006,0,0,28,,6466085,,6987107,8765045,1,2298960,1322952,277368,1,0
142,Orange County ERS,2007,0,0,27,,7288900,,7894038,9838686,1,2549786,1457159,326736,1,0
142,Orange County ERS,2008,0,0,26,,7748380,,6360362,10860715,1,3112335,1569764,359673,1,0
142,Orange County ERS,2009,0,0,25,,8154687,,7502967,11858578,1,3703891,1618491,337496,1,0
142,Orange County ERS,2010,0,0,24,,8672592,,8470124,12425873,1,3753281,1579239,372437,1,0
142,Orange County ERS,2011,0,0,23,,9064355,,8585408,13522978,1,4458623,1619474,387585,1,0
142,Orange County ERS,2012,0,0,22,,9469208,9566874,9630264,15144888,1,5675680,1609600,406521,1,0
142,Orange County ERS,2013,0,0,20,,10417125,10679507,10821318,15785042,1,5367917,1604496,426020,1,0
142,Orange County ERS,2014,0,0,19,0,11449911,11428223,11536106,16413124,1,4963213,1648160,476320,1,0
142,Orange County ERS,2015,,,,,12228009,11548529,11657318,17050357,1,4822348,1633112,502886,1,0
142,Orange County ERS,2016,,,,,,,,,,,,,,
143,Sacramento County ERS,2001,0,0,21,,3718198,,3432826,3451864,1,-266334,634798,40358,1,0
143,Sacramento County ERS,2002,0,0,20,,3839081,,3199234,3586250,1,-252831,695259,44547,1,0
143,Sacramento County ERS,2003,0,0,19,,4284400,,3238826,4108294,1,-176106,733296,52841,1,0
143,Sacramento County ERS,2004,0,0,19,,4379514,,3761665,4694009,1,314495,714069,119144,1,0
143,Sacramento County ERS,2005,0,0,28,,4530583,,4576444,4860882,1,330299,722015,529618,1,0
143,Sacramento County ERS,2006,0,0,27,,4848953,,5090929,5214915,1,365962,782572,154052,1,0
143,Sacramento County ERS,2007,0,0,26,,5406461,,5975862,5788336,1,381875,832484,156805,1,0
143,Sacramento County ERS,2008,0,0,25,,5930758,,5736329,6363355,1,432597,902971,167054,1,0
143,Sacramento County ERS,2009,0,0,24,,5730215,,4407858,6661993,1,931778,968130,177011,1,0
143,Sacramento County ERS,2010,0,0,25,,6216994,,4980962,7090497,1,873503,912644,167142,1,0
143,Sacramento County ERS,2011,0,0,24,,6420824,,6140644,7382897,1,962073,880766,182921,1,0
143,Sacramento County ERS,2012,0,0,23,,6529895,,6073926,7838223,1,1308328,875672,179098,1,0
143,Sacramento County ERS,2013,0,0,22,,6797757,6787995,6787995,8210980,1,1413223,877657,189664,1,0
143,Sacramento County ERS,2014,0,0,21,0,7312993,7810001,7810001,8580928,1,1267935,879999,210503,1,0
143,Sacramento County ERS,2015,0,0,20,0,7838825,7878814,7878814,9028679,1,1189854,897341,222959,1,0
143,Sacramento County ERS,2016,0,0,20,0,8236402,7680865,7680865,9436090,1,1199688,938555,209020,1,0
144,San Diego City ERS,2001,0,0,20,,2525645,,2599281,2809538,1,283893,481864,58768,1,0
144,San Diego City ERS,2002,0,0,19,,2448208,,2527460,3168921,1,720713,535157,68046,1,0
144,San Diego City ERS,2003,0,0,18,,2375431,,2520288,3532626,1,1157194,533595,91947,1,0
144,San Diego City ERS,2004,0,0,17,,2628680,,3083663,3997328,1,1368648,540181,140168,0,0
144,San Diego City ERS,2005,0,0,16,,2983080,,3451752,4377093,1,1394013,557631,181284,1,0
144,San Diego City ERS,2006,0,0,27,,3981932,,4013825,4982699,1,1000768,534103,170071,2,0
144,San Diego City ERS,2007,0,0,20,,4413411,,4681720,5597653,1,1184242,512440,162000,1,0
144,San Diego City ERS,2008,0,0,19,,4660346,,4384847,5963549,1,1303203,535774,137700,1,0
144,San Diego City ERS,2009,0,0,16,,4175229,,3354316,6281636,1,2106407,536591,161700,1,0
144,San Diego City ERS,2010,0,0,17,,4382047,,3785960,6527224,1,2145176,530238,154200,1,0
144,San Diego City ERS,2011,0,0,16,,4739399,,4769800,6917175,1,2177776,514265,229100,1,0
144,San Diego City ERS,2012,0,0,15,,4982442,,4710508,7261731,1,2279289,511091,231200,1,0
144,San Diego City ERS,2013,0,0,15,,5317778,5395158,5322382,7555527,1,2237749,499463,231100,1,0
144,San Diego City ERS,2014,0,0,15,0,5828594,6292855,6772092,7858703,1,2030110,480536,275400,1,0
144,San Diego City ERS,2015,0,0,15,0,6204244,6387829,6885023,8205953,1,2001709,480662,263600,1,0
144,San Diego City ERS,2016,0,0,15,0,6455400,6307412,6807902,9013100,1,2557800,465100,254900,1,0
145,Chicago Municipal Employees,2001,0,0,,,6466798,,,6934176,1,467379,1375049,83526,2,
145,Chicago Municipal Employees,2002,0,0,,,6403982,,,7577100,1,1173118,1377909,92712,1,
145,Chicago Municipal Employees,2003,0,0,,,6384099,,,7988637,1,1604538,1395513,158615,1,
145,Chicago Municipal Employees,2004,0,0,,,6343076,,,8808501,1,2465425,1303128,198199,1,
145,Chicago Municipal Employees,2005,0,0,,,6332379,,6356889,9250212,1,2917833,1407323,285291,1,
145,Chicago Municipal Employees,2006,0,0,,,6509146,,6841128,9476118,1,2966973,1475877,325914,0,0
145,Chicago Municipal Employees,2007,0,0,,,6890463,,7010008,9968747,1,3078284,1564459,343123,0,0
145,Chicago Municipal Employees,2008,0,0,30,,6669502,,4739614,10383158,1,3713656,1543977,360387,0,0
145,Chicago Municipal Employees,2009,0,0,30,,6295788,,5166224,10830119,1,4534331,1551973,413509,0,0
145,Chicago Municipal Employees,2010,0,0,30,,6003390,,5435593,11828666,1,5825276,1541388,483948,0,0
145,Chicago Municipal Employees,2011,0,0,30,,5552291,,5053249,12292930,0,6740639,1605993,611756,0,0
145,Chicago Municipal Employees,2012,0,0,30,,5073320,,5182670,13475377,0,8402057,1590794,690823,0,0
145,Chicago Municipal Employees,2013,0,0,30,,5114208,5421676,5421676,13828920,0,8714712,1580289,820023,0,0
145,Chicago Municipal Employees,2014,0,0,30,0,5039297,5179486,5179486,12307094,0,7267797,1602978,848864,0,0
145,Chicago Municipal Employees,2015,0,0,30,0,4815127,4741428,4741428,14647115,0,9831988,1643481,686374,0,0
145,Chicago Municipal Employees,2016,0,0,30,0,4590366,4436228,,15055349,0,1046498,1646939,970112,0,
146,Chicago Police,2001,,,,,4183796,,,5932511,1,1748715,763352,123202,1,
146,Chicago Police,2002,,,,,4124580,,,6384846,1,2260266,866532,130237,1,
146,Chicago Police,2003,0,0,30,,4039696,,,6581433,1,2541738,887556,181546,1,
146,Chicago Police,2004,0,0,30,,3933031,,,7034271,1,3101240,874302,203758,1,
146,Chicago Police,2005,0,0,30,,3914432,,,7722737,1,3808305,948974,238423,1,
146,Chicago Police,2006,0,0,30,,3997991,,4192076,7939561,1,3941570,1012984,262657,1,
146,Chicago Police,2007,0,0,30,,4231682,,4333234,8220353,1,3988671,1038957,312727,1,0
146,Chicago Police,2008,0,0,30,,4093720,,3000998,8482574,0,4388854,1023581,318235,1,0
146,Chicago Police,2009,0,0,30,,3884978,,3326051,8736102,0,4851123,1011205,339488,1,0
146,Chicago Police,2010,0,0,30,,3718955,,3439669,9210056,0,5491102,1048084,363625,0,0
146,Chicago Police,2011,0,0,30,,3444690,,3175509,9522395,0,6077705,1034404,402752,0,0
146,Chicago Police,2012,0,0,30,,3148930,3213433,3213433,10051827,0,6902898,1015171,431010,0,0
146,Chicago Police,2013,0,0,30,,3053882,3265201,3265201,10282339,0,7228457,1015426,474178,0,0
146,Chicago Police,2014,0,0,30,0,2954319,3062014,3062014,11334799,0,8380480,1074333,491651,0,0
146,Chicago Police,2015,0,0,30,0,3186424,3058949,3058949,11288237,0,8101813,1086608,785501,1,0
146,Chicago Police,2016,,,,,,,,,,,,,,
147,Cook County Employees,2001,0,0,,,5935506,,5530086,6678220,1,742713,1274942,211189,1,
147,Cook County Employees,2002,0,0,,,5861234,,5221854,7846308,1,1985074,1330457,253942,1,0
147,Cook County Employees,2003,0,0,,,5929201,,6063872,8780970,1,2851769,1307079,364658,1,0
147,Cook County Employees,2004,0,0,,,6700845,,6618941,9450784,1,2749939,1371540,457427,0,0
147,Cook County Employees,2005,0,0,,,7027508,,6963955,8340405,1,1312897,1387459,321669,1,0
147,Cook County Employees,2006,0,0,30,,7462683,,7670787,8826581,1,1363898,1412879,282224,1,0
147,Cook County Employees,2007,0,0,30,,8059880,,8069710,9386288,1,1326408,1370845,287062,1,0
147,Cook County Employees,2008,0,0,30,,8036075,,6069280,10097028,1,2060953,1463372,283893,1,0
147,Cook County Employees,2009,0,0,30,,7945567,,6929486,11489081,1,3543514,1498162,352851,0,0
147,Cook County Employees,2010,0,0,30,,7982369,,7574654,12023223,1,4040854,1494094,454327,0,0
147,Cook County Employees,2011,0,0,30,,7897102,,7441243,12628275,1,4731172,1456444,493724,0,0
147,Cook County Employees,2012,0,0,30,,7833883,8059936,8059936,13418487,1,5584604,1478253,540218,0,0
147,Cook County Employees,2013,0,0,30,,8381444,8927367,8927367,13636576,1,5255132,1484270,595370,0,0
147,Cook County Employees,2014,0,0,30,0,8810509,9068399,9068399,14140547,1,5330038,1514550,519643,0,0
147,Cook County Employees,2015,0,0,30,0,8991019,8643044,8643044,14936591,1,5945572,1572417,514888,0,0
147,Cook County Employees,2016,,,,,,,,,,,,,,
148,Boston Retirement Board,2001,,,,,3371716,,,4796130,1,1424414,1052420,146882,1,
148,Boston Retirement Board,2002,,,,,3204893,,,5121319,1,1916426,1099779,152882,1,
148,Boston Retirement Board,2003,,,,,3384814,,,5420842,1,2036028,1067492,157064,1,
148,Boston Retirement Board,2004,,,,,3587118,,,5664288,1,2077170,1115529,164069,1,
148,Boston Retirement Board,2005,0,0,17,,3836807,,,5957373,1,2120566,1168808,191132,1,
148,Boston Retirement Board,2006,,,,,4138146,,,6223154,1,2085008,1221404,217088,1,
148,Boston Retirement Board,2007,,,,,4458002,,,6596148,1,2138146,1299112,227822,1,
148,Boston Retirement Board,2008,,,,,4089989,,,6900229,1,2810240,1364068,239039,1,
148,Boston Retirement Board,2009,0,0,15,,4270893,,,7091018,1,2820124,1306060,250823,1,
148,Boston Retirement Board,2010,,,,,4592675,,4620720,7283907,1,2790232,1371363,463656,1,0
148,Boston Retirement Board,2011,0,0,13,,4855200,3260503,4471600,7902175,1,3046975,1301803,245280,1,0
148,Boston Retirement Board,2012,,,,,5073098,3587819,4910511,8199808,1,3126710,1360385,261943,1,0
148,Boston Retirement Board,2013,0,0,11,0,5383891,4044721,5491197,9054730,1,3670839,1444652,288458,1,0
148,Boston Retirement Board,2014,,,,,5662637,4180128,5674147,9351778,1,3689140,1439821,312560,1,0
148,Boston Retirement Board,2015,0,0,,0,5941384,4108995,5559293,9648825,1,3770442,1434990,339247,1,0
148,Boston Retirement Board,2016,,,,,,,,,,,,,,
149,New York City Fire,2001,,,,,6525700,,,7707300,1,1181600,799232,241311,1,
149,New York City Fire,2002,,,,,6612300,,,8218500,1,1606200,789694,302318,1,
149,New York City Fire,2003,,,,,6441500,,,8697900,1,2256400,748763,316967,1,
149,New York City Fire,2004,,,,,6277298,,,9817113,1,3539815,864824,392693,1,0
149,New York City Fire,2005,,,,,6169209,,,10236380,1,4067171,908261,489508,1,0
149,New York City Fire,2006,,,,,6174111,,,11061482,1,4887371,932730,608771,1,0
149,New York City Fire,2007,0,0,,,6459130,,,11731140,1,5272010,1000383,683193,1,0
149,New York City Fire,2008,0,0,,,6942992,,6817325,12313206,1,5370214,1051592,780202,1,
149,New York City Fire,2009,0,0,,,7304758,,5576792,12864974,1,5560216,1079682,843751,1,0
149,New York City Fire,2010,0,0,,,7392656,,6438764,15349598,0,7956942,1138188,874331,1,0
149,New York City Fire,2011,0,0,,,7955668,,7955668,15808930,1,7853262,1125460,890706,1,0
149,New York City Fire,2012,0,0,,,8520769,,8124677,16280003,1,7759234,1106113,976895,1,0
149,New York City Fire,2013,0,0,,0,9144587,,9127192,16839325,1,7694738,1099786,962173,1,0
149,New York City Fire,2014,,0,,0,9808854,,10595838,17700868,1,7892014,1150390,969956,1,0
149,New York City Fire,2015,,0,,0,,,10815330,,,,1111744,988784,1,0
149,New York City Fire,2016,,0,,0,,,10899763,,,,1129470,1054478,1,0
150,New York City Police,2001,0,0,,,18141700,,15765300,17353900,1,-787800,2500130,543758,1,
150,New York City Police,2002,0,0,,,18913600,,14504868,19566300,1,652700,2496249,636481,1,0
150,New York City Police,2003,0,0,,,18781400,,14271631,20525100,1,1743700,2433897,821387,1,0
150,New York City Police,2004,0,0,,,18735134,,16136719,23378380,1,4643246,2757662,917731,1,0
150,New York City Police,2005,0,0,,,18767256,,17240134,24852979,1,6085723,2812930,1123939,1,0
150,New York City Police,2006,0,0,,,18689451,,18555484,26902144,1,8212693,2816929,1337715,1,0
150,New York City Police,2007,0,0,,,19800553,,21905490,28728913,1,8928360,2961649,1544341,1,0
150,New York City Police,2008,0,0,,,21393152,,21061031,30226568,1,8833416,3095904,1797824,1,0
150,New York City Police,2009,0,0,,,22676172,,17424054,31822043,1,9145871,3261118,1932150,1,0
150,New York City Police,2010,0,0,,,22908732,,19985114,38134430,1,15225698,3464097,1980996,1,0
150,New York City Police,2011,0,0,12,,24748860,,24748860,40524580,1,15775720,3480066,2083633,1,0
150,New York City Police,2012,0,0,13,,26777077,,25479874,42015625,1,15238548,3478154,2385731,1,0
150,New York City Police,2013,0,0,14,,29087154,,28986941,43529912,1,14442758,3524804,2424690,1,0
150,New York City Police,2014,0,0,15,0,29212981,,31750892,43672552,1,14459571,3618095,2320910,1,0
150,New York City Police,2015,,,,,,,32355973,,,,3512778,2309619,1,0
150,New York City Police,2016,,,,,,,33482610,,,,3540326,2393940,1,0
151,Milwaukee City ERS,2001,0,0,20,,4242333,,,3091511,1,-1150822,466757,144,1,
151,Milwaukee City ERS,2002,0,0,20,,3689981,,,3204247,1,-485734,480800,32,1,0
151,Milwaukee City ERS,2003,0,0,20,,3909085,,4082455,3370923,1,-538162,486384,78,1,0
151,Milwaukee City ERS,2004,0,0,20,,4112558,,4417940,3523179,1,-589379,505609,46,1,0
151,Milwaukee City ERS,2005,0,0,18,,4556371,,4606362,3706198,1,-850173,515934,47,1,0
151,Milwaukee City ERS,2006,0,0,17,,4899721,,5088475,3846481,1,-1053240,528854,0,1,0
151,Milwaukee City ERS,2007,0,0,16,,5192000,5231571,5233337,3958061,1,-1233939,532412,0,1,0
151,Milwaukee City ERS,2008,0,0,25,,4076297,3399793,3402683,4113089,1,36792,536558,0,1,0
151,Milwaukee City ERS,2009,0,0,24,,4814402,4020640,4021980,4269324,1,-545078,553846,60098,1,0
151,Milwaukee City ERS,2010,0,0,24,,4641425,4322384,4323496,4447548,1,-193877,538218,1450,0,0
151,Milwaukee City ERS,2011,0,0,22,,4404635,4008589,4010540,4587915,1,183280,525181,31402,0,0
151,Milwaukee City ERS,2012,0,0,21,,4259889,4375197,4377300,4689814,1,429928,523738,73298,1,0
151,Milwaukee City ERS,2013,0,0,20,,4580729,4949534,4951058,4831689,1,250960,521651,93294,1,0
151,Milwaukee City ERS,2014,0,0,19,0,4797437,4953150,4953150,4935482,1,138045,529939,72844,1,0
151,Milwaukee City ERS,2015,0,0,18,0,4899155,4752308,4752308,5065141,1,165986,535802,72198,1,0
151,Milwaukee City ERS,2016,,,,,,,,,,,,,,
152,Philadelphia Municipal Retirement System,2001,0,0,40,,4943400,,4440113,6379800,1,1436400,1180400,167600,1,0
152,Philadelphia Municipal Retirement System,2002,0,0,40,,4891300,,3958510,6727200,1,1835900,1207300,178200,1,0
152,Philadelphia Municipal Retirement System,2003,0,0,40,,4548100,,3790801,7188300,1,2640200,1269300,195500,1,0
152,Philadelphia Municipal Retirement System,2004,0,0,40,,4333100,,3973207,7247700,1,2914600,1266000,253800,1,0
152,Philadelphia Municipal Retirement System,2005,0,0,40,,4159500,,4101788,7851500,1,3692000,1270700,358100,1,0
152,Philadelphia Municipal Retirement System,2006,0,0,40,,4168500,,4316586,8083700,1,3915200,1319400,395000,1,0
152,Philadelphia Municipal Retirement System,2007,0,0,40,,4421700,,4899355,8197200,1,3775500,1351800,527900,1,0
152,Philadelphia Municipal Retirement System,2008,0,0,40,,4623600,,4424075,8402200,1,3778700,1456500,536900,1,0
152,Philadelphia Municipal Retirement System,2009,0,0,30,,4042100,,3375767,8975000,0,4932900,1463300,539500,1,0
152,Philadelphia Municipal Retirement System,2010,0,0,30,,4230900,,3501602,9317000,0,5086200,1421200,581100,1,0
152,Philadelphia Municipal Retirement System,2011,0,0,30,,4489100,,4030216,9487500,0,4998400,1371300,715500,1,0
152,Philadelphia Municipal Retirement System,2012,0,0,30,,4486800,,3922817,9799900,0,5313100,1372200,722500,1,0
152,Philadelphia Municipal Retirement System,2013,0,0,34,,4799261,4445224,4445224,10126156,0,5326895,1429723,738000,1,0
152,Philadelphia Municipal Retirement System,2014,0,0,34,0,4814912,4916705,4916705,10521835,0,5706923,1495421,553179,0,0
152,Philadelphia Municipal Retirement System,2015,0,0,34,0,4863413,4674252,4674252,10800392,0,5936979,1597849,556000,,0
152,Philadelphia Municipal Retirement System,2016,0,0,34,,4936020,4357975,4357975,11024798,0,6088778,1544800,629600,,0
153,Dallas Police and Fire,2001,0,0,,,2158000,,1888387,2554000,1,396000,251000,75592,1,0
153,Dallas Police and Fire,2002,0,0,,,1992000,,1660245,2738000,1,746000,270000,77085,1,0
153,Dallas Police and Fire,2003,0,0,,,2286000,,2183059,2889000,1,603000,265000,78323,1,0
153,Dallas Police and Fire,2004,0,0,,,2485000,,2493804,3074000,1,589000,282000,83291,1,0
153,Dallas Police and Fire,2005,0,0,,,2700000,,2735734,3282000,1,582000,295000,87373,1,0
153,Dallas Police and Fire,2006,0,0,,,2962000,,3131265,3371000,1,409000,306000,91653,1,0
153,Dallas Police and Fire,2007,0,0,,,3259000,3390975,3353340,3644000,1,385000,321000,97762,1,0
153,Dallas Police and Fire,2008,0,0,33,,3040000,2533056,2529465,3878000,1,838000,348000,104373,1,0
153,Dallas Police and Fire,2009,0,0,26,,3383000,2851646,2872940,4133000,1,750000,367000,112339,1,0
153,Dallas Police and Fire,2010,0,0,21,,3431000,3112687,3112687,4316000,1,885000,365000,103040,1,0
153,Dallas Police and Fire,2011,0,0,30,,3379000,2990943,3015252,4569000,1,1190000,349000,103095,1,0
153,Dallas Police and Fire,2012,0,0,23,,3795000,3206365,3264931,4858000,1,1063000,361000,119347,1,0
153,Dallas Police and Fire,2013,0,0,26,,3877000,3362751,3335259,5129000,1,1252000,378000,107163,1,0
153,Dallas Police and Fire,2014,0,0,30,0,3695274,3079395,3074195,5792216,1,2096942,383006,111187,1,0
153,Dallas Police and Fire,2015,0,0,10,0,2680124,2680124,2680124,5947174,0,3267050,365210,106021,1,0
153,Dallas Police and Fire,2016,,,,,,,,,,,,,,
154,Detroit Police and Fire Retirement System,2001,0,0,16,,3900021,,3483625,3463248,1,-436772,253297,14443,1,
154,Detroit Police and Fire Retirement System,2002,0,0,15,,3635107,,2988907,3523447,1,-111660,248663,8450,1,0
154,Detroit Police and Fire Retirement System,2003,0,0,14,,3205517,,2878265,3721593,1,516077,248681,66843,1,0
154,Detroit Police and Fire Retirement System,2004,0,0,13,,3074517,,3122520,3857493,1,782977,258700,69475,1,0
154,Detroit Police and Fire Retirement System,2005,0,0,30,,3757894,,3828955,3780447,1,22553,250492,51605,1,0
154,Detroit Police and Fire Retirement System,2006,0,0,29,,3980255,,4035384,3808953,1,-171302,228140,57807,1,0
154,Detroit Police and Fire Retirement System,2007,0,0,28,,4307184,,4481350,3896814,1,-410370,230174,57423,1,0
154,Detroit Police and Fire Retirement System,2008,0,0,27,,4316263,,3974649,4071054,1,-245210,232813,58935,1,0
154,Detroit Police and Fire Retirement System,2009,0,0,26,,3945205,,3052161,4221291,1,276086,231796,61151,1,0
154,Detroit Police and Fire Retirement System,2010,0,0,30,,3853279,,3017949,3767364,1,-85915,228830,57808,1,0
154,Detroit Police and Fire Retirement System,2011,0,0,30,,3804760,,3380092,3808643,1,3883,220462,81642,1,0
154,Detroit Police and Fire Retirement System,2012,0,0,29,,3675460,2974462,2974462,3822676,1,147216,205800,49760,0,0
154,Detroit Police and Fire Retirement System,2013,0,0,28,,3474538,3034573,3034573,3890143,1,415605,186694,43869,0,0
154,Detroit Police and Fire Retirement System,2014,0,0,28,,3120945,3096388,3276203,3852066,1,731120,284210,62954,0,0
154,Detroit Police and Fire Retirement System,2015,0,0,30,0,,3020160,3194754,,,,132567,0,,0
154,Detroit Police and Fire Retirement System,2016,,,,,,,2950470,,,,130510,0,,0
155,Baltimore Fire and Police Employees Retirement System,2001,0,0,20,,2098741,,2040202,2096803,1,-1938,209528,217,1,0
155,Baltimore Fire and Police Employees Retirement System,2002,0,0,20,,2127393,,1810659,2173188,1,45795,227785,252,1,0
155,Baltimore Fire and Police Employees Retirement System,2003,0,0,20,,2205206,,1769796,2286873,1,81667,245711,34679,1,0
155,Baltimore Fire and Police Employees Retirement System,2004,0,0,20,,2320028,,1895707,2395523,1,75495,241245,42699,1,0
155,Baltimore Fire and Police Employees Retirement System,2005,0,0,20,,2464821,,2016050,2560985,1,96163,244815,48667,1,0
155,Baltimore Fire and Police Employees Retirement System,2006,0,0,20,,2505471,,2093887,2709930,1,204459,248558,49662,1,0
155,Baltimore Fire and Police Employees Retirement System,2007,0,0,20,,2658735,,2343142,2893891,1,235155,254489,54624,1,0
155,Baltimore Fire and Police Employees Retirement System,2008,0,0,20,,2676355,,2151703,2994394,1,318039,269690,66956,1,0
155,Baltimore Fire and Police Employees Retirement System,2009,0,0,20,,2587235,,1694321,2962124,1,374889,281424,69513,1,0
155,Baltimore Fire and Police Employees Retirement System,2010,0,0,20,,2524754,,1858741,3033724,1,508970,276577,82698,1,0
155,Baltimore Fire and Police Employees Retirement System,2011,0,0,20,,2546236,,2144005,3104805,1,558569,275648,90641,1,0
155,Baltimore Fire and Police Employees Retirement System,2012,0,0,20,,2475874,2146028,2146028,3188662,1,712788,284601,99686,1,0
155,Baltimore Fire and Police Employees Retirement System,2013,0,0,20,,2502406,2261333,2261333,3267573,1,765167,277524,102079,1,0
155,Baltimore Fire and Police Employees Retirement System,2014,0,0,20,,2492544,2492544,2492544,3360449,1,867905,284210,113843,1,0
155,Baltimore Fire and Police Employees Retirement System,2015,0,0,20,0,2575516,2466577,2466577,3536782,1,961266,298355,119020,1,0
155,Baltimore Fire and Police Employees Retirement System,2016,0,0,20,0,2602544,2377995,2377995,3642397,1,1039853,300855,121115,1,0
156,Seattle Employees Retirement System,2001,0,0,,,,,1383702,,,,,32700,1,0
156,Seattle Employees Retirement System,2002,,,,,1383700,,,1581400,1,197700,405100,36600,1,
156,Seattle Employees Retirement System,2003,0,0,30,,1455600,,1527511,1680150,1,224550,414900,34200,1,0
156,Seattle Employees Retirement System,2004,,,,,1527500,,1684465,1778900,1,251400,424700,36700,1,0
156,Seattle Employees Retirement System,2005,0,0,18,,1659650,,1791764,1898200,1,238550,435850,35900,1,0
156,Seattle Employees Retirement System,2006,,,,,1791800,,2011154,2017500,1,225700,447000,37900,1,0
156,Seattle Employees Retirement System,2007,0,0,16,,1955600,,2119398,2156050,1,200450,474450,40300,1,0
156,Seattle Employees Retirement System,2008,,,,,2119400,,1477426,2294600,1,175200,501900,46000,1,0
156,Seattle Employees Retirement System,2009,0,0,,,1882350,,1645297,2474200,1,591850,541400,46600,1,0
156,Seattle Employees Retirement System,2010,0,0,,,1645300,1812800,1812754,2653800,1,1008500,580900,95700,0,0
156,Seattle Employees Retirement System,2011,0,0,,,2013700,1753500,1753524,2709000,1,695400,563200,73000,1,0
156,Seattle Employees Retirement System,2012,0,0,,,1954300,1951400,1951435,2859300,1,905000,557000,67200,1,0
156,Seattle Employees Retirement System,2013,0,0,,,1920100,2216900,2216908,3025300,1,1105200,567800,83800,1,0
156,Seattle Employees Retirement System,2014,0,0,28,,2094300,2322700,2322704,3260100,1,1165800,597900,98424,1,0
156,Seattle Employees Retirement System,2015,0,0,27,0,2266700,2313000,2313021,3432600,1,1165900,630900,100416,1,0
156,Seattle Employees Retirement System,2016,,,,,2397100,,,3605100,1,1208000,641700,,,
157,Portland Fire and Police Disability Retirement Fund,2001,,,,,13679,,,1027697,0,1014018,93447,,,
157,Portland Fire and Police Disability Retirement Fund,2002,0,0,30,,8376,,,1132146,0,1123770,101753,,,
157,Portland Fire and Police Disability Retirement Fund,2003,,,,,5687,,4937,1264489,0,1258802,100294,117877,2,
157,Portland Fire and Police Disability Retirement Fund,2004,0,0,30,,14351,,13601,1288704,0,1274353,103179,122918,1,0
157,Portland Fire and Police Disability Retirement Fund,2005,,,,,15122,,14372,1684459,0,1669337,115135,151905,2,0
157,Portland Fire and Police Disability Retirement Fund,2006,0,0,30,,15267,,14517,1817661,0,1802394,117568,172617,2,0
157,Portland Fire and Police Disability Retirement Fund,2007,,,,,9885,,9135,1919501,0,1909616,121760,182189,2,0
157,Portland Fire and Police Disability Retirement Fund,2008,0,0,30,,5377,,4627,2217414,0,2212037,116961,182189,0,0
157,Portland Fire and Police Disability Retirement Fund,2009,,,,,11571,,10821,2279923,0,2268352,147723,175015,1,0
157,Portland Fire and Police Disability Retirement Fund,2010,0,0,30,,16543,,15833,2549479,0,2532936,121080,186863,1,0
157,Portland Fire and Police Disability Retirement Fund,2011,,,,,25648,,24931,2610361,0,2584713,126441,198889,1,0
157,Portland Fire and Police Disability Retirement Fund,2012,0,0,15,,20288,20288,19692,2674072,0,2653784,132070,198889,1,0
157,Portland Fire and Police Disability Retirement Fund,2013,,,,,17155,,16405,2979161,0,2962006,135373,271498,0,0
157,Portland Fire and Police Disability Retirement Fund,2014,0,0,20,0,20533,20533,19783,2752436,0,2731903,135726,254500,0,0
157,Portland Fire and Police Disability Retirement Fund,2015,,,,0,18979,,21127,3221200,0,3202221,136853,115900,1,0
157,Portland Fire and Police Disability Retirement Fund,2016,0,0,,0,17425,17425,16675,3689965,0,3762540,137979,114100,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2001,,0,,,1532339,,,1628957,1,96618,398427,21918,1,
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2002,,0,,,1569455,,1272206,1668629,1,99174,434700,26339,1,
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2003,,0,,,1569048,,1312500,1688193,1,119145,466820,40274,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2004,,0,,,1592671,,1504356,1708319,1,115648,481881,56817,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2005,,0,,,1602285,,1608366,1818207,1,215921,474532,66773,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2006,,0,,,1706677,,1810183,1959952,1,253275,515501,78949,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2007,0,0,,,1921194,,2141425,2144145,1,222951,529101,85875,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2008,0,0,11,,2119229,,2067551,2323837,1,204609,555973,68266,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2009,0,0,9,,1925305,,1604421,2275400,1,350094,562015,61635,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2010,0,0,9,,2143522,,1807469,2360892,1,217370,554606,98164,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2011,,0,,,2188868,,2143725,2468971,1,280103,571381,81904,1,0
